id,bucket,byte_len,char_len,qwen_tokenizer_loss,tinyllama_tokenizer_loss,qwen05_input_tokens,qwen05_tokens_per_byte,qwen05_bytes_per_token,qwen05_chars_per_token,tinyllama_input_tokens,tinyllama_tokens_per_byte,tinyllama_bytes_per_token,tinyllama_chars_per_token,tiny_minus_qwen_tokens
test_clean_english_200287,clean_english,127,127,0.3107030689716339,0.511613130569458,29,0.2283464566929134,4.379310344827586,4.379310344827586,31,0.2440944881889764,4.096774193548387,4.096774193548387,2
test_clean_english_200288,clean_english,131,131,0.249205082654953,0.4753986597061157,30,0.22900763358778625,4.366666666666666,4.366666666666666,34,0.2595419847328244,3.8529411764705883,3.8529411764705883,4
test_clean_english_200289,clean_english,124,124,0.2899051010608673,0.5839961767196655,30,0.24193548387096775,4.133333333333334,4.133333333333334,32,0.25806451612903225,3.875,3.875,2
test_clean_english_200290,clean_english,105,105,0.2624548375606537,0.5829625129699707,28,0.26666666666666666,3.75,3.75,30,0.2857142857142857,3.5,3.5,2
test_clean_english_200291,clean_english,112,112,0.2625918984413147,0.5854652523994446,28,0.25,4.0,4.0,33,0.29464285714285715,3.393939393939394,3.393939393939394,5
test_clean_english_200292,clean_english,121,121,0.24592910706996918,0.5838475227355957,28,0.23140495867768596,4.321428571428571,4.321428571428571,29,0.2396694214876033,4.172413793103448,4.172413793103448,1
test_clean_english_200293,clean_english,132,132,0.29843446612358093,0.6625624895095825,25,0.1893939393939394,5.28,5.28,27,0.20454545454545456,4.888888888888889,4.888888888888889,2
test_clean_english_200294,clean_english,109,109,0.24057380855083466,0.5629611015319824,28,0.25688073394495414,3.892857142857143,3.892857142857143,32,0.29357798165137616,3.40625,3.40625,4
test_clean_english_200295,clean_english,146,146,0.2924610376358032,0.611605167388916,24,0.1643835616438356,6.083333333333333,6.083333333333333,28,0.1917808219178082,5.214285714285714,5.214285714285714,4
test_clean_english_200296,clean_english,122,122,0.3691551387310028,0.563204824924469,26,0.21311475409836064,4.6923076923076925,4.6923076923076925,30,0.2459016393442623,4.066666666666666,4.066666666666666,4
test_clean_english_200297,clean_english,123,123,0.30692195892333984,0.630959153175354,28,0.22764227642276422,4.392857142857143,4.392857142857143,29,0.23577235772357724,4.241379310344827,4.241379310344827,1
test_clean_english_200298,clean_english,120,120,0.3012869656085968,0.7153002619743347,28,0.23333333333333334,4.285714285714286,4.285714285714286,29,0.24166666666666667,4.137931034482759,4.137931034482759,1
test_clean_english_200299,clean_english,119,119,0.3992531895637512,0.5598927736282349,29,0.24369747899159663,4.103448275862069,4.103448275862069,32,0.2689075630252101,3.71875,3.71875,3
test_clean_english_200300,clean_english,129,129,0.4654267132282257,0.6738765835762024,25,0.1937984496124031,5.16,5.16,28,0.21705426356589147,4.607142857142857,4.607142857142857,3
test_clean_english_200301,clean_english,113,113,0.3263992667198181,0.6183543801307678,30,0.26548672566371684,3.7666666666666666,3.7666666666666666,32,0.2831858407079646,3.53125,3.53125,2
test_clean_english_200302,clean_english,126,126,0.3600943684577942,0.5461129546165466,29,0.23015873015873015,4.344827586206897,4.344827586206897,32,0.25396825396825395,3.9375,3.9375,3
test_clean_english_200303,clean_english,133,133,0.26804378628730774,0.5539871454238892,30,0.22556390977443608,4.433333333333334,4.433333333333334,32,0.24060150375939848,4.15625,4.15625,2
test_clean_english_200304,clean_english,134,134,0.2328835129737854,0.4952017068862915,29,0.21641791044776118,4.620689655172414,4.620689655172414,33,0.2462686567164179,4.0606060606060606,4.0606060606060606,4
test_clean_english_200305,clean_english,144,144,0.30873170495033264,0.6340652108192444,24,0.16666666666666666,6.0,6.0,28,0.19444444444444445,5.142857142857143,5.142857142857143,4
test_clean_english_200306,clean_english,135,135,0.3833318054676056,0.6244930028915405,23,0.17037037037037037,5.869565217391305,5.869565217391305,27,0.2,5.0,5.0,4
test_clean_english_200307,clean_english,121,121,0.25742366909980774,0.48242661356925964,28,0.23140495867768596,4.321428571428571,4.321428571428571,32,0.2644628099173554,3.78125,3.78125,4
test_clean_english_200308,clean_english,126,126,0.31653541326522827,0.735797643661499,23,0.18253968253968253,5.478260869565218,5.478260869565218,26,0.20634920634920634,4.846153846153846,4.846153846153846,3
test_clean_english_200309,clean_english,114,114,0.2705425024032593,0.516815721988678,29,0.2543859649122807,3.9310344827586206,3.9310344827586206,31,0.2719298245614035,3.6774193548387095,3.6774193548387095,2
test_clean_english_200310,clean_english,127,127,0.3503437340259552,0.7032245993614197,27,0.2125984251968504,4.703703703703703,4.703703703703703,28,0.2204724409448819,4.535714285714286,4.535714285714286,1
test_clean_english_200311,clean_english,120,120,0.2825777232646942,0.48111918568611145,28,0.23333333333333334,4.285714285714286,4.285714285714286,32,0.26666666666666666,3.75,3.75,4
test_clean_english_200312,clean_english,109,109,0.2846603989601135,0.5868579745292664,28,0.25688073394495414,3.892857142857143,3.892857142857143,32,0.29357798165137616,3.40625,3.40625,4
test_clean_english_200313,clean_english,136,136,0.44639483094215393,0.6726770997047424,24,0.17647058823529413,5.666666666666667,5.666666666666667,27,0.19852941176470587,5.037037037037037,5.037037037037037,3
test_clean_english_200314,clean_english,145,145,0.3281523287296295,0.508388876914978,24,0.16551724137931034,6.041666666666667,6.041666666666667,31,0.21379310344827587,4.67741935483871,4.67741935483871,7
test_clean_english_200315,clean_english,112,112,0.25767722725868225,0.6008508205413818,30,0.26785714285714285,3.7333333333333334,3.7333333333333334,32,0.2857142857142857,3.5,3.5,2
test_clean_english_200316,clean_english,148,148,0.3619815707206726,0.5543236136436462,23,0.1554054054054054,6.434782608695652,6.434782608695652,29,0.19594594594594594,5.103448275862069,5.103448275862069,6
test_clean_english_200317,clean_english,129,129,0.3774600625038147,0.5776706337928772,26,0.20155038759689922,4.961538461538462,4.961538461538462,30,0.23255813953488372,4.3,4.3,4
test_clean_english_200318,clean_english,106,106,0.25326666235923767,0.4898708760738373,30,0.2830188679245283,3.533333333333333,3.533333333333333,32,0.3018867924528302,3.3125,3.3125,2
test_clean_english_200319,clean_english,137,137,0.31212013959884644,0.6464091539382935,26,0.1897810218978102,5.269230769230769,5.269230769230769,31,0.22627737226277372,4.419354838709677,4.419354838709677,5
test_clean_english_200320,clean_english,109,109,0.23364238440990448,0.5823855996131897,30,0.27522935779816515,3.6333333333333333,3.6333333333333333,32,0.29357798165137616,3.40625,3.40625,2
test_clean_english_200321,clean_english,115,115,0.26507073640823364,0.49163851141929626,28,0.24347826086956523,4.107142857142857,4.107142857142857,32,0.2782608695652174,3.59375,3.59375,4
test_clean_english_200322,clean_english,116,116,0.26153355836868286,0.5961501002311707,28,0.2413793103448276,4.142857142857143,4.142857142857143,30,0.25862068965517243,3.8666666666666667,3.8666666666666667,2
test_clean_english_200323,clean_english,132,132,0.3623828887939453,0.5426029562950134,30,0.22727272727272727,4.4,4.4,32,0.24242424242424243,4.125,4.125,2
test_clean_english_200324,clean_english,128,128,0.2939167618751526,0.583648681640625,28,0.21875,4.571428571428571,4.571428571428571,33,0.2578125,3.878787878787879,3.878787878787879,5
test_clean_english_200325,clean_english,138,138,0.2655443549156189,0.5392704010009766,29,0.21014492753623187,4.758620689655173,4.758620689655173,31,0.2246376811594203,4.451612903225806,4.451612903225806,2
test_clean_english_200326,clean_english,122,122,0.3064693808555603,0.5496324300765991,29,0.23770491803278687,4.206896551724138,4.206896551724138,31,0.2540983606557377,3.935483870967742,3.935483870967742,2
test_clean_english_200327,clean_english,128,128,0.38362473249435425,0.7108858227729797,23,0.1796875,5.565217391304348,5.565217391304348,25,0.1953125,5.12,5.12,2
test_clean_english_200328,clean_english,108,108,0.23764577507972717,0.5103955268859863,28,0.25925925925925924,3.857142857142857,3.857142857142857,33,0.3055555555555556,3.272727272727273,3.272727272727273,5
test_clean_english_200329,clean_english,106,106,0.3088769316673279,0.48494023084640503,28,0.2641509433962264,3.7857142857142856,3.7857142857142856,30,0.2830188679245283,3.533333333333333,3.533333333333333,2
test_clean_english_200330,clean_english,132,132,0.2952033579349518,0.6492735743522644,28,0.21212121212121213,4.714285714285714,4.714285714285714,29,0.2196969696969697,4.551724137931035,4.551724137931035,1
test_clean_english_200331,clean_english,125,125,0.2544019818305969,0.5405034422874451,29,0.232,4.310344827586207,4.310344827586207,31,0.248,4.032258064516129,4.032258064516129,2
test_clean_english_200332,clean_english,138,138,0.33311915397644043,0.5741698741912842,23,0.16666666666666666,6.0,6.0,27,0.1956521739130435,5.111111111111111,5.111111111111111,4
test_clean_english_200333,clean_english,128,128,0.27908065915107727,0.5148287415504456,28,0.21875,4.571428571428571,4.571428571428571,33,0.2578125,3.878787878787879,3.878787878787879,5
test_clean_english_200334,clean_english,127,127,0.3262796401977539,0.5305497646331787,30,0.23622047244094488,4.233333333333333,4.233333333333333,33,0.25984251968503935,3.8484848484848486,3.8484848484848486,3
test_clean_english_200335,clean_english,113,113,0.21803919970989227,0.5739196538925171,30,0.26548672566371684,3.7666666666666666,3.7666666666666666,32,0.2831858407079646,3.53125,3.53125,2
test_clean_english_200336,clean_english,121,121,0.31346559524536133,0.6788894534111023,28,0.23140495867768596,4.321428571428571,4.321428571428571,29,0.2396694214876033,4.172413793103448,4.172413793103448,1
test_clean_english_200337,clean_english,116,116,0.30302906036376953,0.5685465931892395,30,0.25862068965517243,3.8666666666666667,3.8666666666666667,32,0.27586206896551724,3.625,3.625,2
test_clean_english_200338,clean_english,123,123,0.2937280833721161,0.5873163938522339,24,0.1951219512195122,5.125,5.125,27,0.21951219512195122,4.555555555555555,4.555555555555555,3
test_clean_english_200339,clean_english,112,112,0.24815987050533295,0.650275707244873,28,0.25,4.0,4.0,33,0.29464285714285715,3.393939393939394,3.393939393939394,5
test_clean_english_200340,clean_english,116,116,0.24142585694789886,0.4331177771091461,28,0.2413793103448276,4.142857142857143,4.142857142857143,35,0.3017241379310345,3.3142857142857145,3.3142857142857145,7
test_clean_english_200341,clean_english,120,120,0.28795942664146423,0.6221515536308289,28,0.23333333333333334,4.285714285714286,4.285714285714286,32,0.26666666666666666,3.75,3.75,4
test_clean_english_200342,clean_english,136,136,0.44639483094215393,0.6673300266265869,24,0.17647058823529413,5.666666666666667,5.666666666666667,27,0.19852941176470587,5.037037037037037,5.037037037037037,3
test_clean_english_200343,clean_english,127,127,0.2841503918170929,0.7003209590911865,27,0.2125984251968504,4.703703703703703,4.703703703703703,28,0.2204724409448819,4.535714285714286,4.535714285714286,1
test_clean_english_200344,clean_english,131,131,0.28941527009010315,0.7161343693733215,23,0.17557251908396945,5.695652173913044,5.695652173913044,25,0.19083969465648856,5.24,5.24,2
test_clean_english_200345,clean_english,104,104,0.3648139536380768,0.4759099781513214,28,0.2692307692307692,3.7142857142857144,3.7142857142857144,31,0.2980769230769231,3.3548387096774195,3.3548387096774195,3
test_clean_english_200346,clean_english,146,146,0.3625895380973816,0.7081419825553894,25,0.17123287671232876,5.84,5.84,27,0.18493150684931506,5.407407407407407,5.407407407407407,2
test_clean_english_200347,clean_english,137,137,0.22117508947849274,0.5193516612052917,29,0.2116788321167883,4.724137931034483,4.724137931034483,33,0.24087591240875914,4.151515151515151,4.151515151515151,4
test_clean_english_200348,clean_english,118,118,0.3216833174228668,0.6017572283744812,30,0.2542372881355932,3.933333333333333,3.933333333333333,32,0.2711864406779661,3.6875,3.6875,2
test_clean_english_200349,clean_english,119,119,0.42219874262809753,0.6623244881629944,28,0.23529411764705882,4.25,4.25,30,0.25210084033613445,3.966666666666667,3.966666666666667,2
test_clean_english_200350,clean_english,137,137,0.3758046627044678,0.6647412776947021,25,0.18248175182481752,5.48,5.48,27,0.19708029197080293,5.074074074074074,5.074074074074074,2
test_clean_english_200351,clean_english,128,128,0.2784171402454376,0.6505699157714844,27,0.2109375,4.7407407407407405,4.7407407407407405,28,0.21875,4.571428571428571,4.571428571428571,1
test_clean_english_200352,clean_english,131,131,0.35084763169288635,0.667433500289917,25,0.19083969465648856,5.24,5.24,27,0.20610687022900764,4.851851851851852,4.851851851851852,2
test_clean_english_200353,clean_english,117,117,0.3808267116546631,0.5955700278282166,28,0.23931623931623933,4.178571428571429,4.178571428571429,32,0.27350427350427353,3.65625,3.65625,4
test_clean_english_200354,clean_english,124,124,0.3667443096637726,0.6090078949928284,27,0.21774193548387097,4.592592592592593,4.592592592592593,29,0.23387096774193547,4.275862068965517,4.275862068965517,2
test_clean_english_200355,clean_english,114,114,0.35404086112976074,0.5118135213851929,29,0.2543859649122807,3.9310344827586206,3.9310344827586206,34,0.2982456140350877,3.3529411764705883,3.3529411764705883,5
test_clean_english_200356,clean_english,118,118,0.31069275736808777,0.5628061890602112,28,0.23728813559322035,4.214285714285714,4.214285714285714,32,0.2711864406779661,3.6875,3.6875,4
test_clean_english_200357,clean_english,110,110,0.315396249294281,0.6032031774520874,28,0.2545454545454545,3.9285714285714284,3.9285714285714284,32,0.2909090909090909,3.4375,3.4375,4
test_clean_english_200358,clean_english,126,126,0.2804912030696869,0.5179271101951599,29,0.23015873015873015,4.344827586206897,4.344827586206897,33,0.2619047619047619,3.8181818181818183,3.8181818181818183,4
test_clean_english_200359,clean_english,134,134,0.2540847361087799,0.5314972996711731,29,0.21641791044776118,4.620689655172414,4.620689655172414,33,0.2462686567164179,4.0606060606060606,4.0606060606060606,4
test_clean_english_200360,clean_english,110,110,0.3657395541667938,0.5959041714668274,30,0.2727272727272727,3.6666666666666665,3.6666666666666665,33,0.3,3.3333333333333335,3.3333333333333335,3
test_clean_english_200361,clean_english,123,123,0.35438427329063416,0.6791974306106567,27,0.21951219512195122,4.555555555555555,4.555555555555555,28,0.22764227642276422,4.392857142857143,4.392857142857143,1
test_clean_english_200362,clean_english,124,124,0.2648908495903015,0.6347270607948303,30,0.24193548387096775,4.133333333333334,4.133333333333334,32,0.25806451612903225,3.875,3.875,2
test_clean_english_200363,clean_english,113,113,0.277729868888855,0.6540546417236328,30,0.26548672566371684,3.7666666666666666,3.7666666666666666,32,0.2831858407079646,3.53125,3.53125,2
test_clean_english_200364,clean_english,108,108,0.3896968960762024,0.5681198239326477,30,0.2777777777777778,3.6,3.6,34,0.3148148148148148,3.176470588235294,3.176470588235294,4
test_clean_english_200365,clean_english,141,141,0.32627958059310913,0.5836021900177002,23,0.16312056737588654,6.130434782608695,6.130434782608695,27,0.19148936170212766,5.222222222222222,5.222222222222222,4
test_clean_english_200366,clean_english,135,135,0.4268447458744049,0.6471022367477417,28,0.2074074074074074,4.821428571428571,4.821428571428571,29,0.21481481481481482,4.655172413793103,4.655172413793103,1
test_clean_english_200367,clean_english,130,130,0.25646355748176575,0.5436066389083862,28,0.2153846153846154,4.642857142857143,4.642857142857143,32,0.24615384615384617,4.0625,4.0625,4
test_clean_english_200368,clean_english,133,133,0.4685218334197998,0.72038733959198,24,0.18045112781954886,5.541666666666667,5.541666666666667,27,0.20300751879699247,4.925925925925926,4.925925925925926,3
test_clean_english_200369,clean_english,121,121,0.263667494058609,0.6672475934028625,28,0.23140495867768596,4.321428571428571,4.321428571428571,29,0.2396694214876033,4.172413793103448,4.172413793103448,1
test_clean_english_200370,clean_english,129,129,0.2666180431842804,0.613705039024353,28,0.21705426356589147,4.607142857142857,4.607142857142857,29,0.2248062015503876,4.448275862068965,4.448275862068965,1
test_clean_english_200371,clean_english,120,120,0.4163611829280853,0.607688307762146,27,0.225,4.444444444444445,4.444444444444445,29,0.24166666666666667,4.137931034482759,4.137931034482759,2
test_clean_english_200372,clean_english,128,128,0.302452951669693,0.6572589874267578,25,0.1953125,5.12,5.12,27,0.2109375,4.7407407407407405,4.7407407407407405,2
test_clean_english_200373,clean_english,146,146,0.3596310019493103,0.6321872472763062,23,0.15753424657534246,6.3478260869565215,6.3478260869565215,27,0.18493150684931506,5.407407407407407,5.407407407407407,4
test_clean_english_200374,clean_english,134,134,0.35502710938453674,0.732165515422821,24,0.1791044776119403,5.583333333333333,5.583333333333333,26,0.19402985074626866,5.153846153846154,5.153846153846154,2
test_clean_english_200375,clean_english,118,118,0.27447640895843506,0.5736975073814392,30,0.2542372881355932,3.933333333333333,3.933333333333333,32,0.2711864406779661,3.6875,3.6875,2
test_clean_english_200376,clean_english,136,136,0.31142038106918335,0.5881856679916382,28,0.20588235294117646,4.857142857142857,4.857142857142857,32,0.23529411764705882,4.25,4.25,4
test_clean_english_200377,clean_english,135,135,0.37462306022644043,0.6489773988723755,25,0.18518518518518517,5.4,5.4,27,0.2,5.0,5.0,2
test_clean_english_200378,clean_english,109,109,0.2485584020614624,0.6028010845184326,29,0.26605504587155965,3.7586206896551726,3.7586206896551726,31,0.28440366972477066,3.5161290322580645,3.5161290322580645,2
test_clean_english_200379,clean_english,117,117,0.259536474943161,0.6295462846755981,26,0.2222222222222222,4.5,4.5,27,0.23076923076923078,4.333333333333333,4.333333333333333,1
test_clean_english_200380,clean_english,111,111,0.3287401795387268,0.6638247966766357,26,0.23423423423423423,4.269230769230769,4.269230769230769,27,0.24324324324324326,4.111111111111111,4.111111111111111,1
test_clean_english_200381,clean_english,121,121,0.3524456322193146,0.7149112820625305,23,0.19008264462809918,5.260869565217392,5.260869565217392,25,0.2066115702479339,4.84,4.84,2
test_clean_english_200382,clean_english,105,105,0.26026710867881775,0.5914419293403625,28,0.26666666666666666,3.75,3.75,30,0.2857142857142857,3.5,3.5,2
test_clean_english_200383,clean_english,111,111,0.3965880274772644,0.5699813961982727,29,0.26126126126126126,3.8275862068965516,3.8275862068965516,33,0.2972972972972973,3.3636363636363638,3.3636363636363638,4
test_clean_english_200384,clean_english,114,114,0.3404679000377655,0.6957747340202332,28,0.24561403508771928,4.071428571428571,4.071428571428571,31,0.2719298245614035,3.6774193548387095,3.6774193548387095,3
test_clean_english_200385,clean_english,135,135,0.2834491431713104,0.7227497696876526,24,0.17777777777777778,5.625,5.625,26,0.1925925925925926,5.1923076923076925,5.1923076923076925,2
test_clean_english_200386,clean_english,132,132,0.2894578278064728,0.6601764559745789,23,0.17424242424242425,5.739130434782608,5.739130434782608,25,0.1893939393939394,5.28,5.28,2
test_clean_english_200387,clean_english,133,133,0.24805650115013123,0.4425279200077057,28,0.21052631578947367,4.75,4.75,34,0.2556390977443609,3.911764705882353,3.911764705882353,6
test_clean_english_200388,clean_english,114,114,0.2790975570678711,0.5218177437782288,29,0.2543859649122807,3.9310344827586206,3.9310344827586206,33,0.2894736842105263,3.4545454545454546,3.4545454545454546,4
test_clean_english_200389,clean_english,140,140,0.3950362503528595,0.6352569460868835,25,0.17857142857142858,5.6,5.6,28,0.2,5.0,5.0,3
test_clean_english_200390,clean_english,132,132,0.2797483801841736,0.644191563129425,26,0.19696969696969696,5.076923076923077,5.076923076923077,29,0.2196969696969697,4.551724137931035,4.551724137931035,3
test_clean_english_200391,clean_english,144,144,0.3304044008255005,0.5822887420654297,25,0.1736111111111111,5.76,5.76,29,0.2013888888888889,4.9655172413793105,4.9655172413793105,4
test_clean_english_200392,clean_english,133,133,0.23879586160182953,0.4445964992046356,30,0.22556390977443608,4.433333333333334,4.433333333333334,34,0.2556390977443609,3.911764705882353,3.911764705882353,4
test_clean_english_200393,clean_english,115,115,0.29546257853507996,0.6048228144645691,28,0.24347826086956523,4.107142857142857,4.107142857142857,30,0.2608695652173913,3.8333333333333335,3.8333333333333335,2
test_clean_english_200394,clean_english,106,106,0.30846676230430603,0.48598453402519226,28,0.2641509433962264,3.7857142857142856,3.7857142857142856,30,0.2830188679245283,3.533333333333333,3.533333333333333,2
test_clean_english_200395,clean_english,108,108,0.26998889446258545,0.6561476588249207,29,0.26851851851851855,3.7241379310344827,3.7241379310344827,32,0.2962962962962963,3.375,3.375,3
test_clean_english_200396,clean_english,142,142,0.25403687357902527,0.6742650866508484,24,0.16901408450704225,5.916666666666667,5.916666666666667,29,0.20422535211267606,4.896551724137931,4.896551724137931,5
test_clean_english_200397,clean_english,125,125,0.27369311451911926,0.6344772577285767,26,0.208,4.8076923076923075,4.8076923076923075,30,0.24,4.166666666666667,4.166666666666667,4
test_clean_english_200398,clean_english,120,120,0.2972833216190338,0.6530252695083618,28,0.23333333333333334,4.285714285714286,4.285714285714286,32,0.26666666666666666,3.75,3.75,4
test_clean_english_200399,clean_english,135,135,0.3449428975582123,0.7234959602355957,24,0.17777777777777778,5.625,5.625,26,0.1925925925925926,5.1923076923076925,5.1923076923076925,2
test_clean_english_200400,clean_english,126,126,0.2869972288608551,0.47325021028518677,30,0.23809523809523808,4.2,4.2,34,0.2698412698412698,3.7058823529411766,3.7058823529411766,4
test_clean_english_200401,clean_english,135,135,0.38032498955726624,0.6567233800888062,24,0.17777777777777778,5.625,5.625,28,0.2074074074074074,4.821428571428571,4.821428571428571,4
test_clean_english_200402,clean_english,136,136,0.2704017758369446,0.5995686650276184,29,0.21323529411764705,4.689655172413793,4.689655172413793,31,0.22794117647058823,4.387096774193548,4.387096774193548,2
test_clean_english_200403,clean_english,134,134,0.4685669243335724,0.6562687754631042,24,0.1791044776119403,5.583333333333333,5.583333333333333,27,0.20149253731343283,4.962962962962963,4.962962962962963,3
test_clean_english_200404,clean_english,118,118,0.3514588475227356,0.7313982248306274,26,0.22033898305084745,4.538461538461538,4.538461538461538,27,0.2288135593220339,4.37037037037037,4.37037037037037,1
test_clean_english_200405,clean_english,123,123,0.30072954297065735,0.5460891723632812,29,0.23577235772357724,4.241379310344827,4.241379310344827,31,0.25203252032520324,3.967741935483871,3.967741935483871,2
test_clean_english_200406,clean_english,128,128,0.2644653022289276,0.5162537693977356,30,0.234375,4.266666666666667,4.266666666666667,32,0.25,4.0,4.0,2
test_clean_english_200407,clean_english,118,118,0.23943297564983368,0.4691915512084961,30,0.2542372881355932,3.933333333333333,3.933333333333333,35,0.2966101694915254,3.3714285714285714,3.3714285714285714,5
test_clean_english_200408,clean_english,122,122,0.28057044744491577,0.4514799118041992,29,0.23770491803278687,4.206896551724138,4.206896551724138,33,0.27049180327868855,3.696969696969697,3.696969696969697,4
test_clean_english_200409,clean_english,124,124,0.47130119800567627,0.7915042042732239,23,0.18548387096774194,5.391304347826087,5.391304347826087,25,0.20161290322580644,4.96,4.96,2
test_clean_english_200410,clean_english,112,112,0.26076340675354004,0.5923493504524231,29,0.25892857142857145,3.8620689655172415,3.8620689655172415,32,0.2857142857142857,3.5,3.5,3
test_clean_english_200411,clean_english,143,143,0.2702399492263794,0.5337919592857361,30,0.2097902097902098,4.766666666666667,4.766666666666667,34,0.23776223776223776,4.205882352941177,4.205882352941177,4
test_clean_english_200412,clean_english,122,122,0.3858898878097534,0.6103147268295288,27,0.22131147540983606,4.518518518518518,4.518518518518518,29,0.23770491803278687,4.206896551724138,4.206896551724138,2
test_clean_english_200413,clean_english,127,127,0.28897592425346375,0.7073990702629089,27,0.2125984251968504,4.703703703703703,4.703703703703703,28,0.2204724409448819,4.535714285714286,4.535714285714286,1
test_clean_english_200414,clean_english,134,134,0.40437158942222595,0.6578471064567566,23,0.17164179104477612,5.826086956521739,5.826086956521739,27,0.20149253731343283,4.962962962962963,4.962962962962963,4
test_clean_english_200415,clean_english,138,138,0.43503010272979736,0.7230099439620972,24,0.17391304347826086,5.75,5.75,27,0.1956521739130435,5.111111111111111,5.111111111111111,3
test_clean_english_200416,clean_english,126,126,0.2996520400047302,0.5922316312789917,29,0.23015873015873015,4.344827586206897,4.344827586206897,31,0.24603174603174602,4.064516129032258,4.064516129032258,2
test_clean_english_200417,clean_english,129,129,0.32272425293922424,0.6544174551963806,28,0.21705426356589147,4.607142857142857,4.607142857142857,29,0.2248062015503876,4.448275862068965,4.448275862068965,1
test_clean_english_200418,clean_english,125,125,0.2936473488807678,0.491311252117157,29,0.232,4.310344827586207,4.310344827586207,33,0.264,3.787878787878788,3.787878787878788,4
test_clean_english_200419,clean_english,123,123,0.32373902201652527,0.7595459818840027,23,0.18699186991869918,5.3478260869565215,5.3478260869565215,25,0.2032520325203252,4.92,4.92,2
test_clean_english_200420,clean_english,127,127,0.2914566397666931,0.7182181477546692,27,0.2125984251968504,4.703703703703703,4.703703703703703,28,0.2204724409448819,4.535714285714286,4.535714285714286,1
test_clean_english_200421,clean_english,128,128,0.29416632652282715,0.6339747309684753,27,0.2109375,4.7407407407407405,4.7407407407407405,30,0.234375,4.266666666666667,4.266666666666667,3
test_clean_english_200422,clean_english,128,128,0.32359039783477783,0.6443126201629639,27,0.2109375,4.7407407407407405,4.7407407407407405,28,0.21875,4.571428571428571,4.571428571428571,1
test_clean_english_200423,clean_english,135,135,0.3541034758090973,0.5417034029960632,29,0.21481481481481482,4.655172413793103,4.655172413793103,32,0.23703703703703705,4.21875,4.21875,3
test_clean_english_200424,clean_english,125,125,0.2979830503463745,0.7010945677757263,27,0.216,4.62962962962963,4.62962962962963,28,0.224,4.464285714285714,4.464285714285714,1
test_clean_english_200425,clean_english,111,111,0.31105417013168335,0.6693054437637329,26,0.23423423423423423,4.269230769230769,4.269230769230769,27,0.24324324324324326,4.111111111111111,4.111111111111111,1
test_clean_english_200426,clean_english,146,146,0.2968858778476715,0.5811062455177307,25,0.17123287671232876,5.84,5.84,29,0.19863013698630136,5.0344827586206895,5.0344827586206895,4
test_clean_english_200427,clean_english,140,140,0.36790531873703003,0.6072784662246704,23,0.16428571428571428,6.086956521739131,6.086956521739131,29,0.20714285714285716,4.827586206896552,4.827586206896552,6
test_clean_english_200428,clean_english,142,142,0.25499096512794495,0.6973339915275574,24,0.16901408450704225,5.916666666666667,5.916666666666667,26,0.18309859154929578,5.461538461538462,5.461538461538462,2
test_clean_english_200429,clean_english,124,124,0.271483838558197,0.5757216215133667,26,0.20967741935483872,4.769230769230769,4.769230769230769,29,0.23387096774193547,4.275862068965517,4.275862068965517,3
test_clean_english_200430,clean_english,121,121,0.32005223631858826,0.6170762777328491,29,0.2396694214876033,4.172413793103448,4.172413793103448,31,0.256198347107438,3.903225806451613,3.903225806451613,2
test_clean_english_200431,clean_english,121,121,0.3356860280036926,0.6009616255760193,30,0.24793388429752067,4.033333333333333,4.033333333333333,32,0.2644628099173554,3.78125,3.78125,2
test_clean_english_200432,clean_english,134,134,0.24426957964897156,0.5726568102836609,30,0.22388059701492538,4.466666666666667,4.466666666666667,32,0.23880597014925373,4.1875,4.1875,2
test_clean_english_200433,clean_english,111,111,0.2521708309650421,0.5604674220085144,30,0.2702702702702703,3.7,3.7,32,0.2882882882882883,3.46875,3.46875,2
test_clean_english_200434,clean_english,139,139,0.31265145540237427,0.5139463543891907,23,0.16546762589928057,6.043478260869565,6.043478260869565,29,0.20863309352517986,4.793103448275862,4.793103448275862,6
test_clean_english_200435,clean_english,125,125,0.2668437957763672,0.7359657883644104,28,0.224,4.464285714285714,4.464285714285714,29,0.232,4.310344827586207,4.310344827586207,1
test_clean_english_200436,clean_english,135,135,0.3161085844039917,0.6536187529563904,25,0.18518518518518517,5.4,5.4,27,0.2,5.0,5.0,2
test_clean_english_200437,clean_english,132,132,0.2890247702598572,0.6638747453689575,26,0.19696969696969696,5.076923076923077,5.076923076923077,29,0.2196969696969697,4.551724137931035,4.551724137931035,3
test_clean_english_200438,clean_english,113,113,0.282342791557312,0.5934768319129944,29,0.25663716814159293,3.896551724137931,3.896551724137931,31,0.2743362831858407,3.6451612903225805,3.6451612903225805,2
test_clean_english_200439,clean_english,112,112,0.3673440217971802,0.7366042733192444,26,0.23214285714285715,4.3076923076923075,4.3076923076923075,27,0.24107142857142858,4.148148148148148,4.148148148148148,1
test_clean_english_200440,clean_english,144,144,0.3196714222431183,0.7172396779060364,24,0.16666666666666666,6.0,6.0,26,0.18055555555555555,5.538461538461538,5.538461538461538,2
test_clean_english_200441,clean_english,117,117,0.3076879680156708,0.6999895572662354,28,0.23931623931623933,4.178571428571429,4.178571428571429,30,0.2564102564102564,3.9,3.9,2
