id,bucket,input_byte_len,input_token_len,target_token_len,tokens_per_byte,bytes_per_token,tokenizer_loss,phase5_prefix_p64_loss,phase5_prefix_p64_gain_vs_tokenizer,phase5_prefix_p64_delta_vs_tokenizer,phase6_kv_p32_all_loss,phase6_kv_p32_all_gain_vs_tokenizer,phase6_kv_p32_all_delta_vs_tokenizer
test_clean_english_200335,clean_english,113.0,30.0,30.0,0.26548672566371684,3.7666666666666666,0.21803919970989227,0.8640641570091248,-2.9628844637055547,0.6460249572992325,0.9148807525634766,-3.1959462049977847,0.6968415528535843
test_clean_english_200336,clean_english,121.0,28.0,28.0,0.23140495867768596,4.321428571428571,0.31346559524536133,0.3819182217121124,-0.21837365090472097,0.0684526264667511,0.3251529335975647,-0.03728427785848475,0.01168733835220337
test_clean_english_200337,clean_english,116.0,30.0,30.0,0.25862068965517243,3.8666666666666667,0.30302906036376953,0.7969516515731812,-1.629951235094367,0.4939225912094116,0.8765814304351807,-1.8927305829443994,0.5735523700714111
test_clean_english_200338,clean_english,123.0,24.0,24.0,0.1951219512195122,5.125,0.2937280833721161,0.40338024497032166,-0.37331180709503436,0.10965216159820557,0.3601449728012085,-0.22611691965780017,0.06641688942909241
test_clean_english_200339,clean_english,112.0,28.0,28.0,0.25,4.0,0.24815987050533295,0.9449080228805542,-2.8076584298517684,0.6967481523752213,0.9116068482398987,-2.673466005537379,0.6634469777345657
test_clean_english_200340,clean_english,116.0,28.0,28.0,0.2413793103448276,4.142857142857143,0.24142585694789886,1.2055600881576538,-3.9935002961088,0.9641342312097549,1.0335341691970825,-3.280958892568518,0.7921083122491837
test_clean_english_200341,clean_english,120.0,28.0,28.0,0.23333333333333334,4.285714285714286,0.28795942664146423,1.1879336833953857,-3.1253509122813736,0.8999742567539215,0.9032005071640015,-2.1365547490430608,0.6152410805225372
test_clean_english_200342,clean_english,136.0,24.0,24.0,0.17647058823529413,5.666666666666667,0.44639483094215393,0.019423512741923332,0.9564880428813919,-0.4269713182002306,0.0037966419477015734,0.9914948792312661,-0.44259818899445236
test_clean_english_200343,clean_english,127.0,27.0,27.0,0.2125984251968504,4.703703703703703,0.2841503918170929,0.4072629511356354,-0.4332654920208233,0.12311255931854248,0.340584933757782,-0.19860800324715336,0.05643454194068909
test_clean_english_200344,clean_english,131.0,23.0,23.0,0.17557251908396945,5.695652173913044,0.28941527009010315,0.05253589153289795,0.8184757441563396,-0.2368793785572052,0.003331065410748124,0.9884903605476274,-0.286084204679355
test_clean_english_200345,clean_english,104.0,28.0,28.0,0.2692307692307692,3.7142857142857144,0.3648139536380768,1.2112168073654175,-2.320094517456525,0.8464028537273407,0.9708104133605957,-1.6611109681503946,0.6059964597225189
test_clean_english_200346,clean_english,146.0,25.0,25.0,0.17123287671232876,5.84,0.3625895380973816,0.04426632821559906,0.8779161460424973,-0.31832320988178253,0.00608901958912611,0.9832068525168237,-0.3565005185082555
test_clean_english_200347,clean_english,137.0,29.0,29.0,0.2116788321167883,4.724137931034483,0.22117508947849274,0.8382318615913391,-2.7899017632039866,0.6170567721128464,0.6803168058395386,-2.0759196591426865,0.45914171636104584
test_clean_english_200348,clean_english,118.0,30.0,30.0,0.2542372881355932,3.933333333333333,0.3216833174228668,0.987304151058197,-2.0691804566300913,0.6656208336353302,0.9333211183547974,-1.9013662437704404,0.6116378009319305
test_clean_english_200349,clean_english,119.0,28.0,28.0,0.23529411764705882,4.25,0.42219874262809753,0.4069496989250183,0.036118164654298034,-0.015249043703079224,0.35850244760513306,0.15086803581286995,-0.06369629502296448
test_clean_english_200350,clean_english,137.0,25.0,25.0,0.18248175182481752,5.48,0.3758046627044678,0.03782665356993675,0.8993449062134613,-0.337978009134531,0.0021875924430787563,0.9941789108540171,-0.373617070261389
test_clean_english_200351,clean_english,128.0,27.0,27.0,0.2109375,4.7407407407407405,0.2784171402454376,0.40700772404670715,-0.46186302929450024,0.12859058380126953,0.4678572118282318,-0.6804181359516658,0.1894400715827942
test_clean_english_200352,clean_english,131.0,25.0,25.0,0.19083969465648856,5.24,0.35084763169288635,0.031733788549900055,0.9095510823408431,-0.3191138431429863,0.03874757140874863,0.8895601169607831,-0.3121000602841377
test_clean_english_200353,clean_english,117.0,28.0,28.0,0.23931623931623933,4.178571428571429,0.3808267116546631,0.8707234263420105,-1.2864032372067167,0.4898967146873474,0.684141993522644,-0.7964653544130325,0.30331528186798096
test_clean_english_200354,clean_english,124.0,27.0,27.0,0.21774193548387097,4.592592592592593,0.3667443096637726,0.35106316208839417,0.04275771201400434,-0.015681147575378418,0.3463352918624878,0.05564917372540986,-0.02040901780128479
test_clean_english_200355,clean_english,114.0,29.0,29.0,0.2543859649122807,3.9310344827586206,0.35404086112976074,0.9194880723953247,-1.5971241552774327,0.565447211265564,0.8827060461044312,-1.4932321181449943,0.5286651849746704
test_clean_english_200356,clean_english,118.0,28.0,28.0,0.23728813559322035,4.214285714285714,0.31069275736808777,1.1099777221679688,-2.572589627034473,0.799284964799881,0.9868685603141785,-2.176348778368861,0.6761758029460907
test_clean_english_200357,clean_english,110.0,28.0,28.0,0.2545454545454545,3.9285714285714284,0.315396249294281,0.9422851204872131,-1.9876231014022376,0.6268888711929321,0.9803646802902222,-2.1083587153742314,0.6649684309959412
test_clean_english_200358,clean_english,126.0,29.0,29.0,0.23015873015873015,4.344827586206897,0.2804912030696869,0.8368391990661621,-1.9834775205347628,0.5563479959964752,0.9344680905342102,-2.3315415253933844,0.6539768874645233
test_clean_english_200359,clean_english,134.0,29.0,29.0,0.21641791044776118,4.620689655172414,0.2540847361087799,0.5851995944976807,-1.3031670593826714,0.33111485838890076,0.8842970132827759,-2.4803232450145556,0.630212277173996
test_clean_english_200360,clean_english,110.0,30.0,30.0,0.2727272727272727,3.6666666666666665,0.3657395541667938,0.9096842408180237,-1.4872459936426958,0.5439446866512299,0.898751437664032,-1.4573536753811445,0.5330118834972382
test_clean_english_200361,clean_english,123.0,27.0,27.0,0.21951219512195122,4.555555555555555,0.35438427329063416,0.4141220152378082,-0.16856770023251721,0.05973774194717407,0.35043588280677795,0.011141551082934445,-0.003948390483856201
test_clean_english_200362,clean_english,124.0,30.0,30.0,0.24193548387096775,4.133333333333334,0.2648908495903015,0.7526836395263672,-1.8414859957998537,0.4877927899360657,0.8734353184700012,-2.297340469936642,0.6085444688796997
test_clean_english_200363,clean_english,113.0,30.0,30.0,0.26548672566371684,3.7666666666666666,0.277729868888855,1.047970175743103,-2.7733434287634773,0.770240306854248,0.7539032101631165,-1.714519735235326,0.4761733412742615
test_clean_english_200364,clean_english,108.0,30.0,30.0,0.2777777777777778,3.6,0.3896968960762024,1.032557725906372,-1.649643187572279,0.6428608298301697,1.0755536556243896,-1.7599749098696258,0.6858567595481873
test_clean_english_200365,clean_english,141.0,23.0,23.0,0.16312056737588654,6.130434782608695,0.32627958059310913,0.04445027932524681,0.8637662852071669,-0.2818293012678623,0.002106334548443556,0.99354438747097,-0.3241732460446656
test_clean_english_200366,clean_english,135.0,28.0,28.0,0.2074074074074074,4.821428571428571,0.4268447458744049,0.35639017820358276,0.1650590017841118,-0.07045456767082214,0.3389189839363098,0.20599002983620285,-0.08792576193809509
test_clean_english_200367,clean_english,130.0,28.0,28.0,0.2153846153846154,4.642857142857143,0.25646355748176575,0.7637763023376465,-1.9781085072562408,0.5073127448558807,0.8135908246040344,-2.172344767392068,0.5571272671222687
test_clean_english_200368,clean_english,133.0,24.0,24.0,0.18045112781954886,5.541666666666667,0.4685218334197998,0.020648209378123283,0.9559290348810228,-0.4478736240416765,0.005787998903542757,0.9876462557544108,-0.46273383451625705
test_clean_english_200369,clean_english,121.0,28.0,28.0,0.23140495867768596,4.321428571428571,0.263667494058609,0.3588774502277374,-0.36109857420636304,0.09520995616912842,0.2909345030784607,-0.10341437467369667,0.027267009019851685
test_clean_english_200370,clean_english,129.0,28.0,28.0,0.21705426356589147,4.607142857142857,0.2666180431842804,0.3762305676937103,-0.41112193008508513,0.10961252450942993,0.38264280557632446,-0.4351722074257756,0.11602476239204407
test_clean_english_200371,clean_english,120.0,27.0,27.0,0.225,4.444444444444445,0.4163611829280853,0.34557288885116577,0.1700165552876389,-0.07078829407691956,0.3545841574668884,0.14837364287118748,-0.0617770254611969
test_clean_english_200372,clean_english,128.0,25.0,25.0,0.1953125,5.12,0.302452951669693,0.044637735933065414,0.8524142823317062,-0.2578152157366276,0.0031412974931299686,0.9896139301144578,-0.299311654176563
test_clean_english_200373,clean_english,146.0,23.0,23.0,0.15753424657534246,6.3478260869565215,0.3596310019493103,0.06310324370861053,0.8245333595641877,-0.29652775824069977,0.005283232778310776,0.9853092955010162,-0.3543477691709995
test_clean_english_200374,clean_english,134.0,24.0,24.0,0.1791044776119403,5.583333333333333,0.35502710938453674,0.027371898293495178,0.9229019486964074,-0.32765521109104156,0.010802497155964375,0.9695727541068871,-0.34422461222857237
test_clean_english_200375,clean_english,118.0,30.0,30.0,0.2542372881355932,3.933333333333333,0.27447640895843506,0.9107640385627747,-2.318186950998382,0.6362876296043396,0.9691754579544067,-2.530997296387583,0.6946990489959717
test_clean_english_200376,clean_english,136.0,28.0,28.0,0.20588235294117646,4.857142857142857,0.31142038106918335,0.8052781224250793,-1.5858234443756056,0.493857741355896,0.7231079936027527,-1.3219674676401838,0.41168761253356934
test_clean_english_200377,clean_english,135.0,25.0,25.0,0.18518518518518517,5.4,0.37462306022644043,0.05776391550898552,0.8458079022843116,-0.3168591447174549,0.005290570203214884,0.9858776173575193,-0.36933249002322555
test_clean_english_200378,clean_english,109.0,29.0,29.0,0.26605504587155965,3.7586206896551726,0.2485584020614624,1.0222101211547852,-3.112555088369202,0.7736517190933228,0.8218042254447937,-2.306282220311272,0.5732458233833313
test_clean_english_200379,clean_english,117.0,26.0,26.0,0.2222222222222222,4.5,0.259536474943161,0.5074173212051392,-0.9550905949395534,0.24788084626197815,0.34133094549179077,-0.3151559739976545,0.08179447054862976
test_clean_english_200380,clean_english,111.0,26.0,26.0,0.23423423423423423,4.269230769230769,0.3287401795387268,0.42108073830604553,-0.2808922197976736,0.09234055876731873,0.3641882538795471,-0.10783006321454053,0.03544807434082031
test_clean_english_200381,clean_english,121.0,23.0,23.0,0.19008264462809918,5.260869565217392,0.3524456322193146,0.026416154578328133,0.9250489943314426,-0.32602947764098644,0.012556486763060093,0.9643732660722927,-0.3398891454562545
test_clean_english_200382,clean_english,105.0,28.0,28.0,0.26666666666666666,3.75,0.26026710867881775,1.108123540878296,-3.2576395707602614,0.8478564321994781,0.75906902551651,-1.9165000117369346,0.49880191683769226
test_clean_english_200383,clean_english,111.0,29.0,29.0,0.26126126126126126,3.8275862068965516,0.3965880274772644,0.9276054501533508,-1.3389648347529315,0.5310174226760864,0.8590957522392273,-1.1662170633440958,0.4625077247619629
test_clean_english_200384,clean_english,114.0,28.0,28.0,0.24561403508771928,4.071428571428571,0.3404679000377655,0.9058709740638733,-1.6606648496477698,0.5654030740261078,0.7494189143180847,-1.2011441144229966,0.4089510142803192
test_clean_english_200385,clean_english,135.0,24.0,24.0,0.17777777777777778,5.625,0.2834491431713104,0.020878352224826813,0.9263418051251318,-0.2625707909464836,0.005666383076459169,0.9800091719697507,-0.27778276009485126
test_clean_english_200386,clean_english,132.0,23.0,23.0,0.17424242424242425,5.739130434782608,0.2894578278064728,0.03457152843475342,0.8805645413125002,-0.25488629937171936,0.01581893116235733,0.9453497897008554,-0.27363889664411545
test_clean_english_200387,clean_english,133.0,28.0,28.0,0.21052631578947367,4.75,0.24805650115013123,0.9434787034988403,-2.8034830739139496,0.6954222023487091,0.8001372218132019,-2.2256248802321648,0.5520807206630707
test_clean_english_200388,clean_english,114.0,29.0,29.0,0.2543859649122807,3.9310344827586206,0.2790975570678711,0.9650313854217529,-2.4576848165929164,0.6859338283538818,0.824714183807373,-1.954931574721088,0.545616626739502
test_clean_english_200389,clean_english,140.0,25.0,25.0,0.17857142857142858,5.6,0.3950362503528595,0.02121652103960514,0.9462922174340865,-0.37381972931325436,0.012805714271962643,0.9675834451635156,-0.38223053608089685
test_clean_english_200390,clean_english,132.0,26.0,26.0,0.19696969696969696,5.076923076923077,0.2797483801841736,0.49470072984695435,-0.7683774594915114,0.21495234966278076,0.3457861542701721,-0.2360613278351148,0.06603777408599854
test_clean_english_200391,clean_english,144.0,25.0,25.0,0.1736111111111111,5.76,0.3304044008255005,0.0693686306476593,0.7900493138882384,-0.2610357701778412,0.0056569804437458515,0.9828786165389681,-0.32474742038175464
test_clean_english_200392,clean_english,133.0,30.0,30.0,0.22556390977443608,4.433333333333334,0.23879586160182953,0.6824448704719543,-1.8578588669592162,0.4436490088701248,0.6337257623672485,-1.6538389657017123,0.394929900765419
test_clean_english_200393,clean_english,115.0,28.0,28.0,0.24347826086956523,4.107142857142857,0.29546257853507996,0.8423985242843628,-1.8511174865562399,0.5469359457492828,0.8022474646568298,-1.7152252871900657,0.5067848861217499
test_clean_english_200394,clean_english,106.0,28.0,28.0,0.2641509433962264,3.7857142857142856,0.30846676230430603,1.295148253440857,-3.198663881209925,0.9866814911365509,0.9028716683387756,-1.9269658150335247,0.5944049060344696
test_clean_english_200395,clean_english,108.0,29.0,29.0,0.26851851851851855,3.7241379310344827,0.26998889446258545,1.0877172946929932,-3.0287482818806346,0.8177284002304077,0.7776695489883423,-1.8803760633795634,0.5076806545257568
test_clean_english_200396,clean_english,142.0,24.0,24.0,0.16901408450704225,5.916666666666667,0.25403687357902527,0.026898430660367012,0.8941160380325673,-0.22713844291865826,0.009939193725585938,0.9608749958793125,-0.24409767985343933
test_clean_english_200397,clean_english,125.0,26.0,26.0,0.208,4.8076923076923075,0.27369311451911926,0.37436503171920776,-0.3678277306207347,0.1006719172000885,0.36064451932907104,-0.3176967201484992,0.08695140480995178
test_clean_english_200398,clean_english,120.0,28.0,28.0,0.23333333333333334,4.285714285714286,0.2972833216190338,1.1418250799179077,-2.840864915325278,0.8445417582988739,0.8701137900352478,-1.926883974844346,0.572830468416214
test_clean_english_200399,clean_english,135.0,24.0,24.0,0.17777777777777778,5.625,0.3449428975582123,0.031795769929885864,0.907823091430604,-0.3131471276283264,0.005689924582839012,0.9835047347746049,-0.33925297297537327
test_clean_english_200400,clean_english,126.0,30.0,30.0,0.23809523809523808,4.2,0.2869972288608551,0.8565942049026489,-1.9846776162356312,0.5695969760417938,0.6432904601097107,-1.2414518170194504,0.3562932312488556
test_clean_english_200401,clean_english,135.0,24.0,24.0,0.17777777777777778,5.625,0.38032498955726624,0.0673069879412651,0.8230277005473221,-0.31301800161600113,0.004265581723302603,0.9887843769396585,-0.37605940783396363
test_clean_english_200402,clean_english,136.0,29.0,29.0,0.21323529411764705,4.689655172413793,0.2704017758369446,0.580907940864563,-1.14831407473765,0.3105061650276184,0.7707412838935852,-1.8503558510590226,0.5003395080566406
test_clean_english_200403,clean_english,134.0,24.0,24.0,0.1791044776119403,5.583333333333333,0.4685669243335724,0.022674834355711937,0.9516081200397113,-0.44589208997786045,0.00520183565095067,0.9888984147603908,-0.4633650886826217
test_clean_english_200404,clean_english,118.0,26.0,26.0,0.22033898305084745,4.538461538461538,0.3514588475227356,0.4235210716724396,-0.2050374450881972,0.07206222414970398,0.32764098048210144,0.06776858004433477,-0.023817867040634155
test_clean_english_200405,clean_english,123.0,29.0,29.0,0.23577235772357724,4.241379310344827,0.30072954297065735,0.6641407608985901,-1.2084320494025802,0.36341121792793274,0.7225198149681091,-1.4025568217573041,0.4217902719974518
test_clean_english_200406,clean_english,128.0,30.0,30.0,0.234375,4.266666666666667,0.2644653022289276,0.6472622156143188,-1.4474371880135448,0.38279691338539124,0.6404240727424622,-1.4215807039522164,0.37595877051353455
test_clean_english_200407,clean_english,118.0,30.0,30.0,0.2542372881355932,3.933333333333333,0.23943297564983368,0.8969785571098328,-2.7462615776936565,0.6575455814599991,0.9691609740257263,-3.047733907141957,0.7297279983758926
test_clean_english_200408,clean_english,122.0,29.0,29.0,0.23770491803278687,4.206896551724138,0.28057044744491577,1.0226958990097046,-2.645059229591491,0.7421254515647888,0.9481101036071777,-2.3792229803294576,0.667539656162262
test_clean_english_200409,clean_english,124.0,23.0,23.0,0.18548387096774194,5.391304347826087,0.47130119800567627,0.05616028234362602,0.8808399329743489,-0.41514091566205025,0.008767275139689445,0.9813977236281418,-0.4625339228659868
test_clean_english_200410,clean_english,112.0,29.0,29.0,0.25892857142857145,3.8620689655172415,0.26076340675354004,0.9657400846481323,-2.7035107673712035,0.7049766778945923,0.8059518933296204,-2.0907400059064423,0.5451884865760803
test_clean_english_200411,clean_english,143.0,30.0,30.0,0.2097902097902098,4.766666666666667,0.2702399492263794,0.5464633703231812,-1.0221413299090358,0.27622342109680176,0.6632918119430542,-1.454455064256307,0.3930518627166748
test_clean_english_200412,clean_english,122.0,27.0,27.0,0.22131147540983606,4.518518518518518,0.3858898878097534,0.44170081615448,-0.14462915486461714,0.05581092834472656,0.34997862577438354,0.09306090459948614,-0.03591126203536987
test_clean_english_200413,clean_english,127.0,27.0,27.0,0.2125984251968504,4.703703703703703,0.28897592425346375,0.42130717635154724,-0.4579317548337155,0.1323312520980835,0.34218570590019226,-0.18413223102993753,0.053209781646728516
test_clean_english_200414,clean_english,134.0,23.0,23.0,0.17164179104477612,5.826086956521739,0.40437158942222595,0.044289812445640564,0.8904724921230922,-0.3600817769765854,0.0033755560871213675,0.9916523411252892,-0.4009960333351046
test_clean_english_200415,clean_english,138.0,24.0,24.0,0.17391304347826086,5.75,0.43503010272979736,0.013773786835372448,0.9683383132593757,-0.4212563158944249,0.003135873004794121,0.9927915953743968,-0.43189422972500324
test_clean_english_200416,clean_english,126.0,29.0,29.0,0.23015873015873015,4.344827586206897,0.2996520400047302,0.7962713837623596,-1.657320082819359,0.4966193437576294,0.6534650325775146,-1.1807461499918346,0.3538129925727844
test_clean_english_200417,clean_english,129.0,28.0,28.0,0.21705426356589147,4.607142857142857,0.32272425293922424,0.38134509325027466,-0.1816437400572121,0.058620840311050415,0.3363488018512726,-0.04221730715297102,0.01362454891204834
test_clean_english_200418,clean_english,125.0,29.0,29.0,0.232,4.310344827586207,0.2936473488807678,1.074604868888855,-2.659508158288145,0.7809575200080872,0.9090723395347595,-2.0957961752410648,0.6154249906539917
test_clean_english_200419,clean_english,123.0,23.0,23.0,0.18699186991869918,5.3478260869565215,0.32373902201652527,0.017542216926813126,0.9458137087783082,-0.30619680508971214,0.006573283579200506,0.9796957328830598,-0.31716573843732476
test_clean_english_200420,clean_english,127.0,27.0,27.0,0.2125984251968504,4.703703703703703,0.2914566397666931,0.3665493130683899,-0.2576461231482233,0.07509267330169678,0.32849806547164917,-0.1270906908643673,0.037041425704956055
test_clean_english_200421,clean_english,128.0,27.0,27.0,0.2109375,4.7407407407407405,0.29416632652282715,0.44098153710365295,-0.49908911164729464,0.1468152105808258,0.41629329323768616,-0.4151629731330993,0.12212696671485901
test_clean_english_200422,clean_english,128.0,27.0,27.0,0.2109375,4.7407407407407405,0.32359039783477783,0.4019084870815277,-0.2420284710881265,0.07831808924674988,0.33498185873031616,-0.035203334127839915,0.01139146089553833
test_clean_english_200423,clean_english,135.0,29.0,29.0,0.21481481481481482,4.655172413793103,0.3541034758090973,0.5361734628677368,-0.5141717026149619,0.18206998705863953,0.6085869073867798,-0.7186696798053417,0.2544834315776825
test_clean_english_200424,clean_english,125.0,27.0,27.0,0.216,4.62962962962963,0.2979830503463745,0.3325011730194092,-0.115839215126199,0.03451812267303467,0.3136685788631439,-0.052638995736625296,0.01568552851676941
test_clean_english_200425,clean_english,111.0,26.0,26.0,0.23423423423423423,4.269230769230769,0.31105417013168335,0.40800195932388306,-0.31167493800567697,0.09694778919219971,0.3271229565143585,-0.05165912540530328,0.01606878638267517
test_clean_english_200426,clean_english,146.0,25.0,25.0,0.17123287671232876,5.84,0.2968858778476715,0.0207125972956419,0.9302338075296755,-0.2761732805520296,0.0024493031669408083,0.9917500179372037,-0.2944365746807307
test_clean_english_200427,clean_english,140.0,23.0,23.0,0.16428571428571428,6.086956521739131,0.36790531873703003,0.0342426672577858,0.9069253269418982,-0.33366265147924423,0.0035310860257595778,0.9904021881556881,-0.36437423271127045
test_clean_english_200428,clean_english,142.0,24.0,24.0,0.16901408450704225,5.916666666666667,0.25499096512794495,0.02733916975557804,0.8927837708216043,-0.2276517953723669,0.016935907304286957,0.9335823240019929,-0.238055057823658
test_clean_english_200429,clean_english,124.0,26.0,26.0,0.20967741935483872,4.769230769230769,0.271483838558197,0.35507553815841675,-0.30790672492388704,0.08359169960021973,0.3228386640548706,-0.18916347201148342,0.051354825496673584
test_clean_english_200430,clean_english,121.0,29.0,29.0,0.2396694214876033,4.172413793103448,0.32005223631858826,0.9788261651992798,-2.058332528646764,0.6587739288806915,0.8888635039329529,-1.7772450964790485,0.5688112676143646
test_clean_english_200431,clean_english,121.0,30.0,30.0,0.24793388429752067,4.033333333333333,0.3356860280036926,0.8891978859901428,-1.648897516760398,0.5535118579864502,1.0710808038711548,-2.1907220274874613,0.7353947758674622
test_clean_english_200432,clean_english,134.0,30.0,30.0,0.22388059701492538,4.466666666666667,0.24426957964897156,0.5616954565048218,-1.2994900032660972,0.3174258768558502,0.6965959072113037,-1.851750546311781,0.45232632756233215
test_clean_english_200433,clean_english,111.0,30.0,30.0,0.2702702702702703,3.7,0.2521708309650421,0.9185225367546082,-2.6424614743881336,0.666351705789566,1.0402456521987915,-3.125162486945203,0.7880748212337494
test_clean_english_200434,clean_english,139.0,23.0,23.0,0.16546762589928057,6.043478260869565,0.31265145540237427,0.056597720831632614,0.8189750284104936,-0.25605373457074165,0.0026694396510720253,0.9914619311538578,-0.30998201575130224
test_clean_english_200435,clean_english,125.0,28.0,28.0,0.224,4.464285714285714,0.2668437957763672,0.3489445149898529,-0.30767332991429774,0.08210071921348572,0.3453615605831146,-0.2942461696675554,0.07851776480674744
test_clean_english_200436,clean_english,135.0,25.0,25.0,0.18518518518518517,5.4,0.3161085844039917,0.026330118998885155,0.916705460408393,-0.28977846540510654,0.00819715578109026,0.9740685442107002,-0.30791142862290144
test_clean_english_200437,clean_english,132.0,26.0,26.0,0.19696969696969696,5.076923076923077,0.2890247702598572,0.4297609031200409,-0.4869345029965781,0.14073613286018372,0.35165584087371826,-0.21669793408208773,0.06263107061386108
test_clean_english_200438,clean_english,113.0,29.0,29.0,0.25663716814159293,3.896551724137931,0.282342791557312,0.9197363257408142,-2.2575165835396205,0.6373935341835022,0.8009898662567139,-1.836941087954509,0.5186470746994019
test_clean_english_200439,clean_english,112.0,26.0,26.0,0.23214285714285715,4.3076923076923075,0.3673440217971802,0.4389382600784302,-0.19489697404352743,0.07159423828125,0.3524985611438751,0.04041296379528834,-0.014845460653305054
test_clean_english_200440,clean_english,144.0,24.0,24.0,0.16666666666666666,6.0,0.3196714222431183,0.02767341397702694,0.9134316925083763,-0.29199800826609135,0.005160223226994276,0.9838577274415546,-0.314511199016124
test_clean_english_200441,clean_english,117.0,28.0,28.0,0.23931623931623933,4.178571428571429,0.3076879680156708,0.3658764362335205,-0.18911518897900534,0.05818846821784973,0.32925280928611755,-0.07008672262851846,0.021564841270446777
test_clean_english_200442,clean_english,114.0,29.0,29.0,0.2543859649122807,3.9310344827586206,0.29951900243759155,0.9117074012756348,-2.0439050406012225,0.6121883988380432,0.8685868382453918,-1.8999390061282424,0.5690678358078003
test_clean_english_200443,clean_english,123.0,27.0,27.0,0.21951219512195122,4.555555555555555,0.275395005941391,0.3589384853839874,-0.3033587306967215,0.08354347944259644,0.32454317808151245,-0.1784642825025704,0.04914817214012146
test_clean_english_200444,clean_english,141.0,23.0,23.0,0.16312056737588654,6.130434782608695,0.46568500995635986,0.06707405298948288,0.85596690562196,-0.398610956966877,0.031631793826818466,0.9320747003864636,-0.4340532161295414
test_clean_english_200445,clean_english,110.0,30.0,30.0,0.2727272727272727,3.6666666666666665,0.2756710350513458,1.0620681047439575,-2.8526648421592036,0.7863970696926117,0.9734355807304382,-2.5311492937556115,0.6977645456790924
test_clean_english_200446,clean_english,122.0,28.0,28.0,0.22950819672131148,4.357142857142857,0.27161455154418945,1.122881531715393,-3.134099315856093,0.8512669801712036,0.7398490905761719,-1.723893423124661,0.4682345390319824
test_clean_english_200447,clean_english,134.0,25.0,25.0,0.1865671641791045,5.36,0.39380934834480286,0.04586433246731758,0.8835367096792209,-0.3479450158774853,0.010178799740970135,0.9741529758403348,-0.3836305486038327
test_clean_english_200448,clean_english,132.0,25.0,25.0,0.1893939393939394,5.28,0.32331839203834534,0.04503091797232628,0.8607226836418708,-0.27828747406601906,0.003139131935313344,0.9902908958704055,-0.320179260103032
test_clean_english_200449,clean_english,112.0,26.0,26.0,0.23214285714285715,4.3076923076923075,0.3616925776004791,0.41644781827926636,-0.15138613305819384,0.05475524067878723,0.34531086683273315,0.04529180796693316,-0.01638171076774597
test_clean_english_200450,clean_english,115.0,26.0,26.0,0.22608695652173913,4.423076923076923,0.29052260518074036,0.39080965518951416,-0.3451953418439955,0.1002870500087738,0.35399752855300903,-0.2184853165996483,0.06347492337226868
test_clean_english_200451,clean_english,137.0,29.0,29.0,0.2116788321167883,4.724137931034483,0.20766007900238037,0.8628132343292236,-3.154930685157513,0.6551531553268433,0.7685121893882751,-2.700818149931773,0.5608521103858948
test_clean_english_200452,clean_english,131.0,28.0,28.0,0.21374045801526717,4.678571428571429,0.2285175621509552,0.3938887417316437,-0.7236694546541977,0.16537117958068848,0.318220853805542,-0.39254441019867947,0.08970329165458679
test_clean_english_200453,clean_english,128.0,28.0,28.0,0.21875,4.571428571428571,0.2974448502063751,0.3818743824958801,-0.2838493664654996,0.084429532289505,0.3036364018917084,-0.020815797217660314,0.006191551685333252
test_clean_english_200454,clean_english,123.0,30.0,30.0,0.24390243902439024,4.1,0.2762240469455719,0.8475690484046936,-2.0684115223744493,0.5713450014591217,1.0120940208435059,-2.6640329907371614,0.735869973897934
test_clean_english_200455,clean_english,119.0,30.0,30.0,0.25210084033613445,3.966666666666667,0.2589957118034363,0.8637834191322327,-2.3351263351719025,0.6047877073287964,0.878153920173645,-2.390611813836193,0.6191582083702087
test_clean_english_200456,clean_english,129.0,30.0,30.0,0.23255813953488372,4.3,0.3111386299133301,0.8749978542327881,-1.8122443506180028,0.563859224319458,0.6031204462051392,-0.9384299737166765,0.2919818162918091
test_clean_english_200457,clean_english,129.0,23.0,23.0,0.17829457364341086,5.608695652173913,0.27815917134284973,0.04875953122973442,0.8247063686796973,-0.2293996401131153,0.048287369310855865,0.8264038209571078,-0.22987180203199387
test_clean_english_200458,clean_english,116.0,29.0,29.0,0.25,4.0,0.2976377308368683,0.9150510430335999,-2.074378508600875,0.6174133121967316,0.8401501178741455,-1.8227271976301347,0.5425123870372772
test_clean_english_200459,clean_english,138.0,29.0,29.0,0.21014492753623187,4.758620689655173,0.2659268379211426,0.6429365873336792,-1.4177198223382566,0.3770097494125366,0.8170125484466553,-2.0723207737645892,0.5510857105255127
test_clean_english_200460,clean_english,132.0,30.0,30.0,0.22727272727272727,4.4,0.2740636169910431,0.7017179131507874,-1.5604198063755423,0.42765429615974426,0.746747612953186,-1.7247236285931056,0.47268399596214294
test_clean_english_200461,clean_english,105.0,28.0,28.0,0.26666666666666666,3.75,0.23990556597709656,0.9414825439453125,-2.924388082080574,0.7015769779682159,0.9681715369224548,-3.0356359927676073,0.7282659709453583
test_clean_english_200462,clean_english,147.0,24.0,24.0,0.16326530612244897,6.125,0.3496333658695221,0.027311384677886963,0.9218856455248062,-0.32232198119163513,0.015050102956593037,0.9569546146742485,-0.33458326291292906
test_clean_english_200463,clean_english,128.0,30.0,30.0,0.234375,4.266666666666667,0.32133933901786804,0.7024816870689392,-1.1861054709827414,0.38114234805107117,0.6696043610572815,-1.0837920532974277,0.34826502203941345
